place_id,review_id_hash,rating,published_at_date,english_review,sentiment,label
ChIJqwO5YZj6aS4RpUl9cNSMRQw,5a6a02e266fc9dc799c9608eaf18df47,5,2024-05-04,perfect for hanging out,1,0
ChIJQcgbQzBXei4R_1BRT52czxM,d8f91ac46d22af8016e6b2541f6d121e,5,2023-05-12,The coffee was really good. And so does the cookie! Here is my favorite Kopi Mlaku place/branch located in JNMBloc space where many seats in outdoor area with garden view & the big tree.,1,0
ChIJ_VyQz5at1y0RunqUOcA9iZI,6ea6ffd0ea15fc5feb13b33d6a362578,5,2024-03-12,Satisfying..,1,0
ChIJYQFf8XOLaS4RxWIBgKTHbcY,530b82a8d3383b5f3e957c159c59ab3a,5,2023-05-10,"Its delicious, bro",1,0
ChIJdckDNuPlaS4RtBgBwiZykn0,46f5307adac03d44e97787dea473fa97,5,2024-04-19,The spicy chicken is addictive,1,0
ChIJdR3nhciLQS4Ri6sDhir-JlI,f7bded12e13b91e9227a43661e9cfcf4,5,2023-05-14,"The duck is a winner...savory, crunchy without fat...no fishy smell...",1,0
ChIJWXxbIfv71y0Ry64pGbxroVA,f3329f612f9fa84142460108c3d1cd05,5,2023-05-14,Highly recommended e,1,0
ChIJ31CAkPdbei4Rrnw7MFOxvL4,b584ceb0b580fbfbe7995541534682d4,5,2023-11-12,the snacks are delicious and the place is cozy and suits the vibe of todays kids,1,0
ChIJZ9GOA2oA2C0RdVYOFSPsEDc,51dad1ad067c3324e783e60407452ce2,5,2023-05-14,"Comfortable place, open atmosphere",1,0
ChIJwf0EYHGLeS4RaQxr4O6RKWw,0d3c7ce567f97b57e6df4ddba80976a5,5,2024-05-10,The place is spacious and aesthetic. There are many choices of food. Crowded but not too long to wait. Recommended guys,1,0
ChIJp9nOcVzyaS4RFBq-6Vd5vMc,a802fd9e873bf59ffed1a24e4ed70e08,5,2024-05-06,"Nyaman banget disini, fasilitas ACnya dingin tempat duduknya enak dan makanannya juga enak. Cepet datengnyaa makanannya    selalu dipertahankan yaa kualitasnya",1,1
ChIJJeFJx2DtaS4RbpV-bXBp18g,e9b307c66d6f4ae8a65486c9e41f6b13,4,2022-05-13,The menu is only burgers and noodles...actually the place is cool...only the seating area is not supportive and...how about it...its a shame the land is large but not optimally utilizing the garden,1,1
ChIJOThgTbFb0S0R_Igl-T46ryw,e32d49073fd11bfd8d558392398bd703,5,2024-04-14,Food are worth the price,1,0
ChIJaxJN5xDzaS4RWMD72EzCOH4,305fde311637b5b3dab12e1a0fdfcd3c,4,2024-03-13,buy online by gofood fast delivery ice cream still cold goodjob,1,0
ChIJR6Njr8T7ei4Rk2gWstydhMk,a50bdeb7e72d58308fb3d8ce1b61abc5,5,2021-05-14,"Wow, thats a lot of chicken roll",1,0
ChIJnSvfxwMo1i0RM6p7DZtk-28,e7515cbb8f1255307d23be21676ccdb0,5,2021-05-14,This is great... lots of stock of various kinds of tea.,1,0
ChIJka524dKKaS4RMkJPd58Ha34,4895930b6f4da7fb94182dca403a6883,4,2024-04-10,Cozy cafe for having nice food and drink,1,0
ChIJ8ZrSoozxaS4RynhQxXTf9f8,346b928b5b825b295afb0cf65c1ee76c,5,2024-01-13,Very yummy pastrami and prawn cakes here,1,0
ChIJv86jfQi1aC4RXNk_WxouTTg,f1ec914606a36f21591c5f780d474579,5,2020-05-14,Quite complete,1,0
ChIJG5EHAfJdei4ReTkMyYMPSPo,f430b5f4c4a5e3c117cede2e6d6be565,5,2023-06-12,simple..not a glamorous selfie place..managed by simple people too..it doesnt exist. the pizza is delicious,1,1
ChIJQ4gvgPHsaS4RJIv6hpVsvCI,017ecc4d3080c8e73ed567f169156793,4,2023-05-10,"If youre really hungry, it feels delicious...",1,1
ChIJfxrA5UD0aS4R2ccUPal_7_U,778aa7e2962a433b756eafe3c80793ba,5,2024-04-10,Continue to maintain the quality,1,0
ChIJbfEH7Q3zaS4RUwESa3q799E,9f7e068301ca2c922eb6498f293e6c32,5,2022-05-13,Good,1,0
ChIJ4YbEnGa1ey4RfxIgoM1sXdI,33aa48fc72f054f40ba4d45765ca418a,5,2024-02-14,The grilled fish is really delicious...,1,0
ChIJuR8aWYlZei4RETjZ56Cy4Ko,23f17ab4d2c2e9c6a4187cda80defa0f,5,2023-05-14,"Smoked beef rubber noodles + pulled tea are a must try menu. Oh yes, every Thursday there is rawon.",1,0
ChIJBSHTqgBXei4RkeTLcMCRcjc,79f45a286b3b7c215d8d5487e4b2b526,5,2023-10-14,Best flat white ever! Such a Great coffe!,1,0
ChIJudhf7wK3aS4RK2NNUGB88AU,bb0d9ea8c2744d939d7e578053bb272a,5,2023-05-11,the drink is really delicious,1,0
ChIJk34Pmu_9ei4RB4mzs4VACpU,f696274185f57a95bea046bbf312fcb1,5,2023-10-14,"Cheap and cheerful, various kinds of snacks, friendly",1,0
ChIJ3SIrLCZYei4RClzI74sesAs,04d2e4500240839662a017bf73b4d384,5,2023-05-14,"A cool place to drink coffee after being tired of wandering around Malioboro. The food is delicious, the service is also cool and friendly. Tooooopppp",1,0
ChIJFavKx3pZei4R3B6eVRd2qoo,d6941611178dcc8def382ff21ea794be,5,2021-05-12,Its not open yet.. It opens at 10 am..,1,0
ChIJ22iVuOP3aS4RrHqQSNjlavw,ef7ba5e760885ffbc75ad289be3caa84,4,2023-05-10,Okehh,1,0
ChIJcT4Gsy6Nei4R9XgVWt7hHMY,21b18ced31a3eff093af0ddc061c4aaa,5,2023-05-14,Nasgorr terendull,1,1
ChIJDTEMnbZ1cC4RGgnWaxnrn2s,7133369ecb3935c873910e720087656d,5,2023-05-11,"The coffee is delicious, the place is comfortable, the people are all smiling",1,0
ChIJAdpkcKmLeS4Rncet8LOAJrY,c4689a2e67c937dfa84f54956a7977bb,5,2024-03-11,"The food is really delicious, suitable for the taste buds. The last time I was here, I ordered chicken steak and galantin soup... Great. Drinks also taste okay... Especially the iced tea and chochomilk... Price is appropriate. Service is top too.",1,0
ChIJq_JUWqbxaS4RU38wowQuzT0,c32d5065def3a1225469c758a5046eb3,5,2023-10-13,"Comic translation brain, cool",1,1
ChIJ0516EdS3aS4RowvxTj8eWEs,a9620c9d5393cb9e460e5e67158a180b,5,2024-05-04,"I prefer coming here compared to the other branch. It feels more intimate. The shopping place is also comfortable, not too busy",1,1
ChIJ5XY1llGhei4RNhgpVedIFeM,131ad553ff5d8770477804c5a52b0d77,5,2023-05-14,"The place is comfortable, the drinks are delicious, lots of fun toys, the service is very friendly, the songs are cool",1,0
ChIJzxcJ_IePaS4RMdSlkzknb0w,46d8f5881b0174c31c99e55af5de32e3,5,2022-05-14,Very comfortable place for coffee,1,0
ChIJZxs3Ojoo1i0RDqPrwkMTelY,0be1d65212931e841150221f8381ab84,5,2023-06-14,"Buy packaged Arabica Premium Black and Special Robusta coffee, hopefully it tastes good",1,0
ChIJG-J83Qhbei4Re9KpMBF3ziI,f6ead5ac39904fead6f6ac1833c85006,4,2023-11-12,"The place is cozy, relaxing, clean. The tea is delicious and fresh.",1,0
ChIJ7w_7hi71QS4RVzGaZmAlFTA,30fc577ea8c0caca5f55d466e9ee754d,5,2024-04-14,Reasonable,1,0
ChIJD4cYAVFvcC4R3Qbf3xM9V1k,88b9dc6068c6d6107935d0b1a5d26030,5,2023-05-14,Nice,1,0
ChIJ69nF8vj1aS4RTVTNGQ53b2M,6ec5f450a850fd04b98a9c5ed0869335,5,2020-05-10,Champion regal milk. Remember to separate the regal so its delicious! Less ice also when gojek or grab. Great kick! Real champion!,1,1
ChIJg6Aqtcv9aC4R-X8lzL2dZYk,9d25d40c29851d944d47c02b32802105,5,2020-05-14,"Suitable for hanging out because the stall is open 24 hours, great",1,0
ChIJTS65fqr_QS4RWufLxM590L8,f5aeac1684196fe143555a112c7df99f,4,2022-05-10,Aaa kkkkk then mmm jk,1,1
ChIJ_RRIoTMkdy4RmYCVCRCzqrc,cf48270e6536f2bc43e6212b6ad68afa,4,2020-05-14,the place is comfortable,1,0
ChIJUd6irtSfeC4R7mCMNjKjSeg,f4daf689d8ef9b53778fc1ce41fccd37,5,2023-12-14,"worth it for that price, delicious and suitable for families and reunions makes you addicted, especially the fuyunghai",1,1
ChIJxesPGvOMei4R3yabSxXIgzM,0a9d556662dff2b0b077407115977592,5,2020-05-14,Past pas,1,0
ChIJY7m-P3qzaS4RdyiQwLVuw3M,5e84e1cbdf251d38e4fd0da9dd37972c,5,2024-03-14,"The food and drinks are delicious but its quiet for a long time. The service is also friendly, but if you want to go to the toilet, its really close to the kitchen, so the staff likes to hang out there, which makes it uncomfortable.",1,1
ChIJ-3NXrF3xaS4RT3UUxgIy4Hc,c772276667ed6e0fed04b1a9b83996c3,5,2024-04-22,"Kopinya enak yg hazelnut latte, baru pertama kali doyan kopi janji jiwa. Biasanya gak doyan krn kemanisan padahal udh pesen less sugar. Tp akhirnya ngerasain juga kopi janji jiwa yg pas di aku. Kayaknya tiap cabang rasanya beda-beda ya",1,1
ChIJv5uWAaj2aS4Rslv0wfYRRVY,1a1ca8a24f05728e968470bbc48858b3,5,2024-04-10,"High-quality Izakaya offering complete menu of famous Japanese specialty dishes from Hokkaido airflown seafood, wagyu beef (table grilled Misuji, Harami), Hokkaido Dashimaki (milk Tamago), Kurobuta (spicy black pig hotpot) from Kagoshima, and even Hotaru Ika (firefly squid) from Toyama -> I am going there in Apr-24.",1,0
ChIJw7Koxu771y0RAjuV4Txnxn8,7960b922ed6d0e6512345b030d6a2ffd,5,2024-04-21,delicious cakes and bread,1,0
ChIJJb-9DC6VaS4RY29-HSEcHVI,fca297820b63531d027ec7c8374eebac,5,2023-10-15,Good taste! The sugar doesnt itch either,1,1
ChIJo7uQwGcvei4Rbrzo2dpU-8I,ac40c92b35e7beefc4e5903c9b20287b,5,2020-05-11,Good,1,0
ChIJSz6SJPwjQi4RsDhTfFT6clU,526d9eced95733cadf97f383f319f6b7,5,2021-05-14,"On Sunday mornings, many people do healthy exercise...after exercise, its good to drink something fresh...drink chaikhu drink...refreshing",1,0
ChIJcQUOEaQWei4RUb1KRVjSIv0,5fcf87733f9683dd5a545f8f77d34df1,4,2023-05-15,"For upper middle class meatballs, its worth buying. Tastes good but not special Service OK",1,1
ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,9093da550751edbf342c8658f539fb44,4,2023-05-13,"The coffee is too sweet to forget, I always come back to buy this coffee The price is quite expensive for canned Kaliyan coffee. Input for toilet cleanliness needs to be improved again.",1,1
ChIJzRsxNjCOaS4RB37yc8gfQFk,b4c11f2fe390fb587d6dc8a9cecf7fda,5,2024-04-14,The food is delicious and the price is affordable,1,0
ChIJd2GPszcZei4RflP3QjpIsFo,2bc9cf6f3899b03502eadfa76a547dd1,4,2020-05-14,Tea e nyessss,1,0
ChIJtzI7JOcfai4R7s8uMshH6RQ,ccdcacde16cc2286f5f7378b340f038c,5,2021-05-10,"The product is according to the reality received, the taste is really delicious, unfortunately sometimes it opens in the afternoon even though when its hot, its really delicious to eat mango avocado, keep up the good work",1,1
ChIJJaHG0yWYZS4RPM2SsSAq8G8,db96e4481a5d285dbd958056ae7404e1,5,2022-05-15,I dared to come to Pangandaran cm just to eat at 2fresh seafood. Because its really delicious,1,0
ChIJM7_YGM9Zei4RJl1ZIfoNf8A,85279a3ccd9c8f79a9a907b970b6a84c,5,2023-06-12,"Yht. Owner RBK. Please improve your employees attitude. If you are still working with an online service, when the driver arrives the food should be ready to take, because when I arrived there was no queue. Then for food promotions in online applications (which are free) please train the cashier again. I complained to the customer because the free one was missing, if I bought 2 pieces of toast I should have gotten 2 for free. I went back to the restaurant after the customer, I came fine & apologized before confirming the customers order which was missing, why was the cashiers face so unfriendly? Thats right... when I explained where my customers order went wrong, until I finished explaining, there wasnt even a SAY OF APOLOGY from the employees or security, they just said wait a moment, maam... I know Im just a driver, but whats the truth? This is the service to drivers here, arent drivers also customers? Thank you, please take this into consideration to improve service to drivers...",1,1
ChIJ-enNKhuxcC4R0pNMcG1oHkg,99c9c94fecc28a284675d261e75264b6,5,2024-03-11,Fresh,1,0
ChIJ4ZXROrhEZS4RvvU-V_hbpbc,f037f5f188be5f20ae6c239603a3a472,5,2023-05-14,"Delicious original young coconut If you like durian, its also available here",1,0
ChIJCZUJYMrzaS4RrnS7uUfExFo,ebdd27a3c2158a918bd648ff73dea9d6,5,2024-04-13,Nice place to hang out,1,0
ChIJG_ElsfFZei4RhjoAyoH37cQ,b37ffd8407e4c89401f346bfb8f8d721,5,2024-04-14,"The place is clean, the food is decent, the prayer room is big and the toilets are clean",1,0
ChIJ5UpcQVxXei4RIfj3qcTgMJ8,8be8fa29559d7ff29ff8c728105fe6a3,5,2024-02-12,"The new Easy Groovy restaurant in Jl Prawirotaman follows the traditions set by its predecessors in Easy Garden and the original Easy Going. Good good, cold drinks and a fun atmosphere. The Easy Burger is a winner !! Food : 5/5",1,0
ChIJEZDmASr0aS4R9JQHRhwd_kc,9663ce308ae8c710910670d8c3ca469b,4,2023-06-10,Hot...,1,1
ChIJQ4gvgPHsaS4RJIv6hpVsvCI,9195e6c7368ba2c356c8aaad0bf99f81,5,2023-11-10,"Subscribe to eat here, its delicious",1,1
ChIJJ9Y3H-tZei4R5fbOo7-TzlA,3796f574a09300de850c5d828e78ffc3,5,2023-10-12,Omurice,1,0
ChIJrWBMljZ91y0RbvhQ--pJ6yc,6591d1f6a01d0b1d583d56806e1d1fe3,5,2024-04-30,Served quite quickly even though it was busy,1,0
ChIJe1iTUlcOaS4RQDJH2g8PMYg,9899335c521b923ab1b0df0d0412a81f,5,2022-05-15,The best cafe in Purwakarta... You can play billiards...,1,0
ChIJv9kkzDRZei4RwBARilheWJE,ec3f2948f95d3ab0c480778eb087f56f,5,2021-05-12,"Its delicious, cheap, the menu varies, prices are around 10 thousand, can be blended or shaken",1,0
ChIJPV8y7yu6ey4RxAevVAAD1qM,cbf2dea1b28ea37f7270ed91d387d752,5,2023-08-14,"Enjoy the sunset while eating seafood, the atmosphere is comfortable and calm, not noisy even though the restaurant is busy. Comfortable and cheap but the quality of the food is still good.",1,0
ChIJS8vmN73zaS4Rr7U4dT2QvCs,f53b6ae2a8e150ca3eb593e8f04e3fb4,5,2024-04-29,"nice place, live acoustics, exciting",1,0
ChIJvYcTYrxRei4RvO86F_dAj-s,e62d2564d1c0a4af283f96a2573d0c33,5,2022-05-12,Mantsp,1,0
ChIJKaKkAFv7aS4RX8FMk3aFJas,d27524fcfd316af037b2899c75ea2897,4,2022-05-10,Great,1,0
ChIJDZYwqnteei4R7SnsYsrmkC4,e7d07b2b885ddd1d022871bdfa28c7bc,5,2022-05-12,"The ambience is really good, the menu is also affordable but there is little variety.",1,1
ChIJJ4jpm9H1aS4RJrEx_5hVD6k,2a62e7e1f6ecda4fe47e5723182275d6,5,2024-03-10,"a manifestation of being able to eat with satisfaction here, hopefully one day you will be full at the sci stall",1,1
ChIJBfLqiqUMcC4RQWq2zN3sUrg,20d93a18c7a1a0f1db8192f0bc4f9cc9,5,2024-05-13,"Comfortable place, okay facilities, spacious parking, the mother is kind and friendly , thank you maam",1,1
ChIJOdiSiAlZei4RQFRvf2GYiWI,cc11fd41b9253dccc8d9e160ff16429c,4,2021-05-14,"For the bistro concept, its good to have a more varied menu",1,1
ChIJg2FPMgUTby4RuvGtYDh6tnw,35285db04944e2906ad820d61f4ad1f2,4,2023-06-11,"The food is delicious. Its just not suitable for looking for peace, because its busy",1,1
ChIJzT6X3UW0ey4RzN_Q_cz8s6A,efd4fa271f105b280eeb5f8f74e85a9a,5,2023-05-14,"Delicious food, clean place, friendly sellers. Parking: The parking area in front of the kiosk is quite spacious.",1,0
ChIJzwn41hnzaS4R8ST5VLg57xk,b0d870c6eca68f2b9320303db9ef6588,5,2023-05-13,"Good vibes and ambience, feel like home, no joke. Come n enjoy the vibes. The food also good, really good combination between food and vibes",1,0
ChIJM8VbS_BFeC4RmUOa4GkPLXw,3f8fd0efc96dc299e16f2e8da8da025d,5,2023-05-12,"Warung ini mantap banget,,,wedang degannya jos,, dan skrg ada minuman baru kopi jos dengan arang pilihan,,, di jamin tidak mengecewakan Kid-friendliness: Menunya sesuai dengan anak2",1,0
ChIJjW_cAChnei4RCjwsWtVlQbE,ca92d346d5ad7bd711415eeb13634eb1,5,2023-05-12,Nice place to relax after playing around in Kaliurang. Food serving is also faster now. You can rent electric scooters too,1,1
ChIJVW739stZei4Rtduy8K3ZmNc,76d5274aeb52ae31ba00e5580fa301d2,5,2023-06-12,"The place is comfortable, the waiters are also friendly and very helpful. The taste of ramen and sushi is delicious",1,0
ChIJS4GbpaP9aS4RyVCn23tKo1o,b8137f61b1a396526b8186d494e3ec95,5,2023-08-10,Sotonya josssss...,1,0
ChIJU8iarVbtaS4R--Nz3qYMJ4k,f900de581798a18c663cd5a3ea8c6020,5,2023-05-10,good coffee eat well easy parking,1,0
ChIJLbpgQPWt1y0RCpgf1IyGO8I,f5f312cc229acf09f9bb0924abb1e487,5,2020-05-12,The Geprek Chicken is pooollll delicious,1,0
ChIJZRb7Wan3aS4RWMfae3VoHDc,32f6d7adcf5829c0d2a73bec59650ec7,5,2023-07-13,"Manukanua coffee is delicious I dont like the donuts filled with cheese and cream, they dont suit my taste But the apple cake is really delicious",1,1
ChIJ0Uq6dwBXei4RGPe_JkWP-fA,3350939af19e4b7848229e8179f2f27c,5,2024-04-12,"The taste of the tea is authentic, delicious... I like Kampul iced tea the most, the combination of tea & orange is just right...",1,0
ChIJKW5zhtT71y0Rfv7No_tQP3A,d55e00cc1fc8efceeab33edc1cb8e4bc,5,2024-04-14,"the spices are delicious, like the service",1,1
ChIJ9Rmh3Z73aS4RT-cavVtdB68,4af7f15d61c33d0c9fb3b6c4dd9f18b7,5,2023-06-10,"Authentic, its a shame I didnt take a photo sooner. Next time I come here for longer, unfortunately its hard to sit down hahaha",1,1
ChIJrQLzdX07aS4Rw63mhOOI3QM,bd7ea45a35d9d82d6a6bab9aa7f67448,5,2023-08-11,Its getting better,1,1
ChIJS1_11If7ei4RCFE03ocEGh8,505310144a488cd785c0a3f5c97e69d4,5,2024-03-14,Its a fun place to hang out...the food is affordable too...it tastes delicious too,1,0
ChIJoaI2BhVXei4R2mNOjgXlZ6Q,0cb62bba9ae3e2400922521dc36c26e9,5,2023-06-14,Hidden coffee and cocktail gem of a place in Jogja! Quality & service were excellent. Price-wise was ok. They gave us sample of local brew whiskey.,1,0
ChIJL9FlKyhYei4RZN8583GmJCo,d3d4b9cb051ce402981b972c97de4d06,4,2022-05-12,Suitable for wedangan while enjoying the view of Yogyakarta from the top of the hill before entering the south coast tourist attraction,1,0
ChIJJTVjJXT7ei4Ri7cyHQVIAHM,d0b0f986340b238fb8c5fef6fec9710a,5,2023-11-12,Very comfortable atmosphere for hanging out.,1,0
ChIJyb08Ikv7aS4RrXNsMDuupOg,e8781592cf172656cb5f7cbea5c1ebe0,5,2023-07-14,the coffee is good,1,0
ChIJ7RpYsWrzaS4R89tSiGjf_0A,f4b11163ea4e516b00dd363538b894f8,5,2023-11-13,Cita rasa ice cream ini betul betul enak & sesuai untuk semua usia..,1,0
ChIJRxoUqfGHaS4RDNONBfSQLJA,5901bd26b722d9ca1e73f7764e402a2a,5,2023-11-15,All the food menus are a bit expensive,1,1
ChIJk-SbZfEDai4R4qvGDnWauGI,6f42f59d52fc06be4068672501a230df,5,2023-05-10,"The coffee is really delicious, you have to try it",1,0
ChIJfXlsdWeSeS4RDk4WJe-Qkoc,da14fa4b4f39c9868828221be766f5a4,5,2020-05-12,It feels like eating real Japanese food... Children really like to eat pickles with lots of mayo..,1,1
ChIJUeBcN35Xei4RksrloOpR4pQ,b5fbf786d856de415ad0aca71d5595b9,5,2023-05-12,"Actually, the place is really suitable for small meetings or just hanging out. The service is friendly and fast, the prices are very affordable, the place is aesthetic, and the food and drink menu is varied and delicious even though its not too extensive. The location is quite strategic; right on the edge of the ring road and in front of the Giwangan gas station. Parking: Parking is quite spacious.",1,0
ChIJud5rOqCIcC4RdzbbGLVyIm4,c63b90faf61f6baf67f04d5105810680,5,2020-05-14,Mashokk,1,1
ChIJ-4n240YXei4RxASGkRkKRsw,8115d8d0277ac3ebcc7c60db3d48f671,5,2024-05-08,The food is all delicious.. the prices are friendly.. the place is comfortable too. will come here again,1,0
ChIJAQImcvlpaS4RNG0hWQn-IAo,0bfbdd2f33935298cf5ec8c1dc67a7af,4,2020-05-15,Home sweet home...,1,0
ChIJ-avbfU1eZS4RREJXkyoL-Ls,d00ececd0a5383f83cb4cee74d8c0af0,4,2023-08-14,"The coffee cup is unique, hahahaha",1,0
ChIJk00mml_taS4R3R8rUg5uHtM,65cfd99415ca178143ded50b6e958ff4,4,2023-06-10,Coffee,1,1
ChIJ8yEyum7zaS4RDij44N33rdo,11a87734cdc4589aebee601e334ec070,5,2024-05-11,Best place!,1,0
ChIJoUvcNv-PQS4RpZY_im5PGVQ,43f8362995cee5223bf9630b47db7493,5,2020-05-14,A cool place to hang out enjoying the city of Cilegon at night with hot food and fresh drinks...,1,0
ChIJTxsoBaXEaC4RIS1i4couKIY,b11c5d44628711bd1886a520e0a2015d,5,2023-05-14,"Barakallaah.. Time for Break, Time for Tea     Bintang 5 nih.. Recommended!",1,0
ChIJc6LDWnbDaC4RI-L3gMPNTwY,053f5df775e1f7e42db6620755fe09d0,5,2020-05-15,"The place is like heaven, very comfortable",1,0
ChIJ1b6NVtv1aS4RciSZxA-WDiA,8e7971baf0e25a85da8aee9e4a1d8d0d,4,2023-06-10,Does this shop open for baker vacancies?,1,0
ChIJa1S-0_ObaS4RrFRU-YsRkKU,76dc77ca8e78022f802c0297c99433b0,5,2023-10-14,Kid-friendliness: For children to play. Children like it Parking space,1,0
ChIJNfsMv7H1aS4RfdYbKpXgbsE,cfb610e08b700a24e8c50e2caf252c0d,5,2024-04-10,"for family events, ordering to treat a friends birthday, eating at a busy office. What a solution to buy Benny meatballs, in the Kemayoran area, Central Jakarta!!! jos gandoss basbennn!!! always successful, hopefully the taste of meatballs can go global.",1,0
ChIJX05Nxgv1aS4R32KVUkceMqw,2a65097e79340041088626302380b3c6,5,2022-05-10,Love this cafe. Turns out to get live music on the weekend and the vibes cozy enough to bring some friends just for hangout of coffee chill.,1,0
ChIJUSJUsTL0aS4RWJ3QXuav1aI,9459f5459b96cc61002bd1a15cb9e8ef,5,2023-12-10,The chicken is great. Good fast service.,1,0
ChIJ4UnlqwL0aS4Rsx3kmKaRK8Y,636ae0849e958d49d368ecac1015896a,5,2024-04-26,Great experience,1,0
ChIJt3K9cz0dai4RC_9hnu0QV_c,9cc35a864e9a74fa629c61b035964044,5,2023-05-13,"Its great, really delicious, no less than other cafes. You have to go there",1,1
ChIJH86pZvSNaS4RPJicmJ2Erzk,a6bfaf525f132570a8e2f5b8d6f2a721,5,2023-07-10,this restaurant is amazing from service to food quality whenever you go there make sure to Order gyutan donburi this plate is amazing,1,0
ChIJp5dPP0Vb0S0RLHJ_fCFjYLA,46ec3fee5afb7baf7f3af345c4872512,4,2023-05-14,A bit long,1,0
ChIJXfDlHET3aS4Rax-y1X9Ip84,0370e587dc78c264d0889c6d3d4038c4,5,2022-05-10,The food is delicious...havent eaten there yet...just takeaway...must try...success...,1,0
ChIJMz50ML6_eS4RJXWjMA40k3U,87a1ef1fa363fc4ccf7569f1c10ebeef,5,2023-12-14,The place is comfortable and the food is delicious..,1,0
ChIJ2Ycmmsgp1i0RhsDJQEkcgSA,bd83e7ad9396b10be9c4a92b8f5e8f54,4,2024-03-14,Cwie noodle restaurant but the vibe is Japanese. One portion is really big.,1,0
ChIJ01O5FgqPQS4Rb7-HJqmaVf4,d7a93d6f554117ada3448cda77c56379,5,2020-05-10,Because its close to home,1,0
ChIJA0kSjH5Zei4RU3j3MbIwjF0,d26a585ab5a475e8455ba121d8545acc,5,2023-05-14,"Saw the ad from maps, havent tried it yet, want to stop by when I get home from work.",1,0
ChIJJ9O_wtj1aS4RoWq8Vmwp6vs,4e323848ccf9d49dd6c64cd4f9aa89ce,5,2022-05-10,great place,1,0
ChIJ3YO5DYChei4RIQTE6GhW7KA,b00ed5507531d7e8ac1fbc5c94cfb8d6,5,2024-02-14,The privacy is decent,1,1
ChIJY0E8k51Zei4R1RUDdwmA9Sk,fc6d926de8b609414fa30c11c3e3bc16,5,2022-05-14,"When you go to Sleman City, you always buy this coffee. The taste of coffee always makes you enthusiastic.",1,0
ChIJU3GqQJLlei4R-vBmvSJa5s0,2d0616699ea040178f9c3813d108b50c,5,2023-05-12,Accepting orders for basket weaving,1,0
ChIJxRS-3NxheS4RjMZKLSWpU3Y,1b67e834ae155248487998030b93f3b3,5,2021-05-12,Comfortable,1,0
ChIJsf8IdoFXei4RONFht555gtk,1e462f02a1539841697ea7c7c5ba4e8b,5,2023-05-14,After the coffee....,1,0
ChIJ0wSfOJZXei4RLXsSo0E7C7Y,180e45a5c955cfaf187c700fd0483106,5,2024-05-05,"Good food,nice service, different ambience",1,0
ChIJB31H-ez1aS4RSXcJfE93KoQ,f04858a6f7540f9bc4e20b727a2bd942,5,2024-03-10,Nyemek and pancong are great,1,0
ChIJdzJZJ2GZdy4RehY5vdMr-OI,cbbf270503a325b1e93be95f983e961f,5,2023-05-14,"Cheap, delicious, halal",1,0
ChIJxeOB1OHlei4RtCYX59-Ax0E,ea849d3830466df9bfce0df646ebf1ea,5,2023-05-12,Pretty good place,1,0
ChIJ6U1fW6Dn1y0RLhoq6SBxXgU,e6defebb48ae54c1b8d6b8fb1a35df38,5,2022-05-14,Still quiet...,1,0
ChIJyUK0CYqFZS4RGmHA7xWSsrk,5c337e78c26b1078c2781ce15635c55a,4,2022-05-14,"Great service, strategic location. Its just that the parking area isnt big enough, so if its busy sometimes youre confused about where to park hahaha",1,1
ChIJWeqySZb1aS4RVOJlLsuILyk,67730e2c80f578492408bb08aa9e3c9a,5,2023-05-10,"The food is quite delicious, the refill process is fast (it doesnt get empty), the menu is varied (lots of choices), the waitress service is quite agile and very friendly",1,0
ChIJFfSnQQ20ey4RpDnm0zfpPe0,d230cf750562c89a96426e5d0bd5df2b,5,2020-05-12,Nice,1,0
ChIJy2Sle-FfZS4RINf5LD2G_t8,e2c7546b85002ecc15c393d890b5bbde,5,2023-07-14,"Eiji is a japanese caffe that serves various types of food & bevarage. this caffe is well know for its Divine food, Excellent service, and Affordable price for the food and Reasonable price for the beverage. The interior wall of this caffe is well and beautifully decorated with Japanese ornaments and wooden wall panel. My favorite spot is Indoor Seat. I recently dined there as i saw an ads on Instagram about this caffe. For the appetizer, i ordered gyoza, It was crunchy & savory. For the main course, i ordered chicken noodle, It was divine. For the drink, i chose choco milk, It was saccharine. The ambience is true magical. Overall, I would really recommend Ejji to everyone",1,0
ChIJGZC_pAv71y0REDo3l3pq1XI,f9ab1b0d9487972181ca9a32a38a7288,4,2024-02-12,The place is good. Spacious parking. Only the fan doesnt feel like it. Then the queue for food takes too long to be delivered because of the queuing reason even though you could have delivered what could be served first so you wouldnt have to wait too long.,1,1
ChIJkXFCj66FQS4RKNGAsRxEz8w,227b15956a8e6b772189d5ce523da821,5,2023-05-14,"Came all the way from jakarta for one day trip. Nice and clean resto with ocean view+ private beach + pool. Enjoyed the private beach and pool. Closed the day with dinner. We ordered seafood fried rice, fried noodle, and fried tofu. The price is a bit at higher end, but tasty plus with ocean scenery.",1,0
ChIJpcRKoTSBeC4RPGUKVsp5h0w,026c628f8561541331e752a288155d81,5,2023-05-12,Pleasant,1,0
ChIJr7pEDp8hai4RdsSkeITe0Gg,87c004f537b3fba735a86f2107d51877,5,2021-05-10,Want to always get the order,1,0
